Store Number,City,Zip Code,County,Q1_16 Total Bottles Sold,Q1_16 Average Margin Ratio,Q1_16 Average Sale (Dollars),Q1_16 Total Sales (Dollars),Q1_16 Total Transactions,Q1_16 Average Volume per Sale (Liters),Q1_16 Total Volume Sold (Liters),Q1_16 DaysOpen,Q1_16 Average Price per Bottle (Dollars),Q1_16 Average Price per Liter (Dollars),Q1_16 Average Margin,Q1_16 Average Sales per Day
2851,FORT DODGE,50501,Webster,948,0.333592352837,102.481612903,12707.72,124,8.44056451613,1046.63,7,14.3368548387,14.3602193843,34.1838709677,139.645274725
2852,DES MOINES,50310,Polk,1575,0.333826312471,106.395721154,22130.31,208,7.84673076923,1632.12,10,15.9377884615,17.0198019689,35.5372596154,243.19021978
3013,BLOOMFIELD,52537,Davis,1683,0.334124490984,55.6612834225,20817.32,374,4.58890374332,1716.25,13,13.2569518717,14.3946409473,18.5771657754,228.761758242
3041,COLFAX,50054,Jasper,1793,0.334077125471,56.332147651,16786.98,298,5.60268456376,1669.6,12,10.7840939597,12.7767381751,18.8218456376,184.472307692
3045,BRITT,50423,Hancock,1559,0.334315557935,76.5092430279,19203.82,251,8.14442231076,2044.25,13,13.3982071713,12.4539840637,25.6149003984,211.030989011
3054,GRINNELL,50112,Poweshiek,1557,0.333650078515,57.1172009029,25302.92,443,3.41101580135,1511.08,13,18.6876523702,22.085906428,19.0553950339,278.054065934
3056,CLARION,50525,Wright,1445,0.333800210827,72.5718287938,18650.96,257,5.88229571984,1511.75,11,13.6878599222,14.9293274041,24.2175875486,204.955604396
3065,MONTEZUMA,50171,Poweshiek,1244,0.334251842973,62.5055128205,14626.29,234,5.08226495726,1189.25,7,12.0743589744,14.1457997558,20.8806410256,160.728461538
3162,MUSCATINE,52761,Muscatine,4163,0.333842016327,83.4661801802,46323.73,555,7.6463963964,4243.75,13,12.5210990991,13.2216585157,27.8647567568,509.051978022
3354,DAVENPORT,52807,Scott,32436,0.333824892015,624.716289382,535381.86,857,42.7036172695,36597.0,13,18.4066394399,19.203002167,208.544737456,5883.31714286
3385,CEDAR RAPIDS,52402,Linn,51114,0.333787180821,659.100470779,812011.78,1232,46.4293831169,57201.0,13,17.8171185065,18.55629329,220.148319805,8923.20637363
3390,MILFORD,51351,Dickinson,15057,0.333773389387,141.265458904,206247.57,1460,10.0513082192,14674.91,13,15.4701643836,18.0211902016,47.137239726,2266.45681319
3393,RICEVILLE,50466,Mitchell,480,0.333691457248,79.0466666667,6402.78,81,7.50925925926,608.25,4,14.252345679,13.9597178131,26.3974074074,70.3602197802
3400,DES MOINES,50317,Polk,13073,0.333767149182,141.128389356,100765.67,714,9.12640056022,6516.25,22,12.2753501401,16.7481432573,47.0954481793,1107.31505495
3403,COLUMBUS JUNCTION,52738,Louisa,1828,0.333711766081,42.8541791045,20098.61,469,2.9667803838,1391.42,11,13.2686140725,17.6527200569,14.2991044776,220.863846154
3417,MARENGO,52301,Iowa,5019,0.33445642293,74.4060632497,68230.36,917,6.48099236641,5943.07,13,13.7038058888,13.7747058019,24.9602071974,749.784175824
3420,WINDSOR HEIGHTS,50311,Polk,33868,0.333836841088,791.584329349,596063.0,753,55.6533864542,41907.0,13,19.2070252324,18.9769164611,264.605232404,6550.14285714
3443,COUNCIL BLUFFS,51503,Pottawattamie,7429,0.334003856781,101.474976798,87471.43,862,8.89807424594,7670.14,13,10.9119025522,14.818308558,33.8765893271,961.224505495
3447,SIOUX CITY,51106,Woodbury,24938,0.333928250467,658.522408537,431990.7,656,44.9984756098,29519.0,13,17.9349542683,17.6784494774,220.012652439,4747.15054945
3456,CLEAR LAKE,50428,Cerro Gordo,10682,0.333737963562,77.768811149,136717.57,1758,5.57234926052,9796.19,16,14.9128612059,17.6398352579,25.9512514221,1502.39087912
3461,STUART,50250,Adair,2576,0.334231932686,74.6487810945,30008.81,402,6.32567164179,2542.92,13,13.6647263682,15.582707593,24.9642537313,329.767142857
3465,PANORA,50216,Guthrie,1400,0.334201230023,72.1945724907,19420.34,269,5.85267657993,1574.37,9,14.6868773234,16.3886475482,24.1483271375,213.41032967
3477,COUNCIL BLUFFS,51501,Pottawattamie,15828,0.333791323395,515.483302064,274752.6,533,36.669793621,19545.0,13,17.5797373358,16.2572697221,172.214634146,3019.25934066
3484,MARCUS,51035,Cherokee,789,0.334340576777,64.8764150943,10315.35,159,5.37106918239,854.0,7,13.896918239,14.2991554358,21.6883018868,113.355494505
3488,BELLEVUE,52031,Jackson,3018,0.334030230125,131.166434783,45252.42,345,9.6152173913,3317.25,13,15.2692463768,14.9848750863,43.7775072464,497.279340659
3494,WATERLOO,50702,Black Hawk,28164,0.333919163619,618.876291013,433832.28,701,46.4743223966,32578.5,13,17.107532097,16.6003539162,207.113409415,4767.38769231
3495,MONTICELLO,52310,Jones,6258,0.333889761767,34.5992680653,74215.43,2145,2.72402331002,5843.03,13,13.7164009324,15.3621954523,11.5569324009,815.554175824
3514,FORT DODGE,50501,Webster,5086,0.333974224067,114.235804094,78137.29,684,7.61546783626,5208.98,13,16.9509356725,18.2767759219,38.123874269,858.651538462
3521,COUNCIL BLUFFS,51501,Pottawattamie,3552,0.333496516766,282.544511785,83915.72,297,13.4755892256,4002.25,13,21.4233670034,21.1632483566,94.2069360269,922.150769231
3524,AMES,50010,Story,24963,0.334013438725,570.04704441,372240.72,653,46.1140888208,30112.5,13,17.8845941807,17.5432625975,190.920918836,4090.55736264
3525,WASHINGTON,52353,Washington,11843,0.333661677285,149.971529889,148021.9,987,9.85414387031,9726.04,13,15.3104255319,18.164859578,50.0587841945,1626.61428571
3528,MASON CITY,50401,Cerro Gordo,1744,0.333519573957,161.576062176,31184.18,193,9.65595854922,1863.6,13,19.0039896373,17.6757223045,53.8810362694,342.683296703
3540,DAVENPORT,52807,Scott,1953,0.3335488768,133.832771084,33324.36,249,7.42136546185,1847.92,12,17.8807228916,19.8964280933,44.6338955823,366.201758242
3542,ST ANSGAR,50472,Mitchell,2079,0.333934397763,96.0452994012,32079.13,334,7.57859281437,2531.25,13,19.8479640719,16.4319746222,32.0687724551,352.517912088
3549,FORT MADISON,52627,Lee,4616,0.33393020436,134.575450122,55310.51,411,9.91145985401,4073.61,13,16.5736009732,21.5598414528,45.2892214112,607.807802198
3562,WEST BURLINGTON,52655,Des Moines,8940,0.333930822362,148.107285383,127668.48,862,11.7877030162,10161.0,13,15.190812065,13.6144553088,49.4500928074,1402.95032967
3563,MUSCATINE,52761,Muscatine,6157,0.333717799384,158.783373913,91300.44,575,12.0260869565,6915.0,13,16.1745217391,14.4331246377,53.0001043478,1003.30153846
3565,IOWA CITY,52246,Johnson,2989,0.334134745071,67.3348251748,38515.52,572,4.95608391608,2834.88,13,14.0193356643,19.1500870984,22.5676048951,423.247472527
3573,OTTUMWA,52501,Wapello,10380,0.333606834899,123.154675,147785.61,1200,7.893625,9472.35,15,15.204675,18.2003792554,41.070275,1624.01769231
3584,OELWEIN,50662,Fayette,4542,0.333883986632,139.99443418,60617.59,433,11.3297459584,4905.78,13,15.3281524249,16.099480847,46.9389145497,666.127362637
3587,KEOKUK,52632,Lee,684,0.333886599999,97.3616,7302.12,75,10.1,757.5,4,11.7896,10.1107047619,32.4976,80.2430769231
3592,FORT DODGE,50501,Hardin,8050,0.334105571697,143.388813559,109979.22,767,12.3396349413,9464.5,12,14.2450977836,12.7207133544,47.9200782269,1208.56285714
3606,GRUNDY CENTER,50638,Grundy,1561,0.333559663886,97.6915207373,21199.06,217,7.33640552995,1592.0,8,15.4970506912,16.1966644722,32.5830414747,232.956703297
3611,LOGAN,51546,Harrison,1332,0.33520963032,106.924965517,15504.12,145,9.55862068966,1386.0,12,12.0042758621,11.8344039409,35.8369655172,170.374945055
3612,MAQUOKETA,52060,Jackson,11004,0.333880805364,66.2682555879,136380.07,2058,4.88448979592,10052.28,13,13.449494655,16.1462779732,22.1139358601,1498.68208791
3618,CEDAR RAPIDS,52404,Linn,8916,0.333763771425,173.432243767,125218.08,722,14.3476454294,10359.0,13,15.1881163435,13.9842527371,57.9177839335,1376.02285714
3621,SHELDON,51201,O'Brien,5331,0.333993196683,76.9066778523,68754.57,894,6.1015212528,5454.76,13,15.4176510067,17.1502113505,25.708098434,755.544725275
3622,SPIRIT LAKE,51360,Dickinson,4830,0.334077165856,188.005758355,73134.24,389,15.0501285347,5854.5,12,16.316092545,14.3920308483,62.8548586118,803.672967033
3624,NEWTON,50208,Jasper,2364,0.333968139818,153.341621622,34041.84,222,12.7297297297,2826.0,12,15.7998198198,13.7889360789,51.2386486486,374.086153846
3625,ANKENY,50021,Polk,6846,0.333659367207,152.919812207,97715.76,639,11.9507042254,7636.5,12,15.3215492958,14.1274312542,51.0202816901,1073.79956044
3626,SPENCER,51301,Clay,4854,0.334168324688,152.157073171,68622.84,451,12.9611973392,5845.5,12,15.0500665188,13.3586970753,50.8507317073,754.097142857
3628,CEDAR RAPIDS,52402,Linn,6384,0.333864619732,155.842027972,89141.64,572,12.5034965035,7152.0,13,15.0990559441,13.8876956377,52.0305944056,979.578461538
3629,COUNCIL BLUFFS,51503,Pottawattamie,6672,0.333768060281,145.218114875,98603.1,679,10.7319587629,7287.0,12,15.6101620029,14.6252107441,48.4502209131,1083.55054945
3635,OGDEN,50212,Boone,1100,0.334175336541,60.4593073593,13966.1,231,5.06705627706,1170.49,11,13.0895670996,14.2960987154,20.2368831169,153.473626374
3644,ALTOONA,50009,Polk,9528,0.33387938109,156.057534247,136706.4,876,12.1575342466,10650.0,13,15.3799086758,14.3080202218,52.1091780822,1502.26813187
3645,WINDSOR HEIGHTS,50311,Polk,4296,0.333725680974,138.383860465,59505.06,430,11.3720930233,4890.0,12,14.9831860465,13.4352602436,46.1757209302,653.901758242
3647,CLINTON,52732,Clinton,5712,0.333942641978,154.025149254,82557.48,536,12.5541044776,6729.0,13,15.4220522388,13.7485554371,51.4179850746,907.225054945
3648,FAIRBANK,50629,Buchanan,642,0.334709225112,50.1265,8020.24,160,4.321875,691.5,6,15.55,16.8231428571,16.892625,88.1345054945
3650,HOLSTEIN,51025,Ida,3819,0.333675597399,91.6923492063,57766.18,630,6.32576190476,3985.23,13,15.6104126984,16.8638468393,30.6031904762,634.793186813
3651,INDIANOLA,50125,Warren,2436,0.333997572283,145.360689655,37939.14,261,11.1379310345,2907.0,12,16.282183908,13.8264039409,48.5225287356,416.913626374
3652,IDA GROVE,51445,Ida,548,0.333478084053,137.872903226,8548.12,62,8.62903225806,535.0,4,15.2311290323,16.4728494624,45.9717741935,93.9353846154
3654,BELMOND,50421,Wright,1547,0.33371663224,122.823820225,21862.64,178,9.71488764045,1729.25,14,15.9694382022,15.6000695559,40.9755617978,240.248791209
3656,ANKENY,50021,Polk,2688,0.333494833776,188.689411765,48115.8,255,10.2105882353,2603.7,10,19.4925490196,19.4893323996,62.9188235294,528.745054945
3660,KNOXVILLE,50138,Marion,1800,0.334127757987,130.887076923,25522.98,195,10.6,2067.0,12,14.9398974359,13.1452063492,43.7052307692,280.472307692
3663,WATERLOO,50702,Black Hawk,5682,0.33385681676,156.076766467,78194.46,501,12.8293413174,6427.5,13,15.0618562874,13.7307024047,52.1158083832,859.27978022
3664,NORTHWOOD,50459,Worth,2342,0.333708972639,62.7574782609,28868.44,460,5.25876086957,2419.03,13,13.8831521739,15.1110558789,20.9404347826,317.235604396
3666,CEDAR RAPIDS,52404,Linn,3586,0.333530527375,159.646489362,60027.08,376,10.3021276596,3873.6,13,18.01,16.6653387791,53.2438297872,659.638241758
3670,CORALVILLE,52241,Johnson,8466,0.333882740376,140.630192308,117004.32,832,10.7084134615,8909.4,13,14.8130649038,13.9949067079,46.9379567308,1285.76175824
3676,GREENE,50636,Butler,789,0.33408348619,37.2715695067,8311.56,223,3.3102690583,738.19,11,13.420941704,16.0031081909,12.4582959641,91.3358241758
3678,DES MOINES,50320,Polk,2709,0.333558413986,109.97815331,31563.73,287,6.9112195122,1983.52,10,16.687630662,21.0813763066,36.6822996516,346.854175824
3679,MONONA,52159,Clayton,1868,0.333671894849,48.2395588235,32802.9,680,3.34885294118,2277.22,13,18.5342794118,15.7747267157,16.0995441176,360.471428571
3688,FREDERICKSBURG,50630,Chickasaw,825,0.333889699708,63.9330188679,10165.35,159,6.37735849057,1014.0,11,12.5355974843,12.0076819407,21.3564150943,111.707142857
3690,WATERLOO,50702,Black Hawk,1818,0.333582927402,161.537894737,30692.2,190,8.88052631579,1687.3,6,18.2777894737,19.8989035088,53.8826842105,337.276923077
3691,URBANDALE,50322,Polk,1660,0.33345056164,178.555060241,29640.14,166,10.0572289157,1669.5,10,18.5857228916,18.9209258462,59.5374698795,325.715824176
3695,REMSEN,51050,Plymouth,1893,0.334125259015,99.783219697,26342.77,264,7.38121212121,1948.64,13,14.4240151515,15.6869814214,33.3101893939,289.480989011
3696,DES MOINES,50315,Polk,2334,0.334000160687,145.560242915,35953.38,247,9.7955465587,2419.5,12,16.3204048583,15.5274763833,48.5939271255,395.092087912
3698,WEST DES MOINES,50266,Polk,1470,0.333584006898,86.6940136054,25488.04,294,3.90979591837,1149.48,13,18.1198639456,26.3083984916,28.9138095238,280.088351648
3700,AVOCA,51521,Pottawattamie,4828,0.333656015839,89.643263288,72521.4,809,6.22970333745,5039.83,13,15.2964029666,16.3244902274,29.9042027194,796.938461538
3704,EMMETSBURG,50536,Palo Alto,4300,0.333758309451,52.7855810277,66773.76,1265,3.86650592885,4891.13,13,16.8591936759,16.6407252321,17.6238656126,733.777582418
3705,ROCK RAPIDS,51246,Lyon,5046,0.333675878324,92.2467785235,68723.85,745,6.71865771812,5005.4,14,15.2720671141,17.2194944549,30.7769530201,755.207142857
3707,CEDAR RAPIDS,52402,Linn,2828,0.333563061145,127.243494624,47334.58,372,7.95685483871,2959.95,11,17.4685483871,17.4859543011,42.4375268817,520.16021978
3710,COLUMBUS JUNCTION,52738,Louisa,2592,0.333438485262,295.425454545,9749.04,33,16.6542424242,549.59,6,5.54515151515,21.6106143283,98.4872727273,107.132307692
3712,MONTEZUMA,50171,Poweshiek,1443,0.333819794965,91.1818151815,27628.09,303,5.98102310231,1812.25,13,18.9806270627,17.2737623762,30.4300990099,303.605384615
3713,MASON CITY,50401,Cerro Gordo,5754,0.3339378495,173.054081633,84796.5,490,14.5928571429,7150.5,13,16.0306122449,13.7364956268,57.8266530612,931.82967033
3715,DAVENPORT,52807,Scott,5575,0.333525667247,90.3025858586,44699.78,495,4.42438383838,2190.07,13,13.2488080808,24.1629290882,30.1176161616,491.206373626
3717,SUMNER,50674,Bremer,1646,0.33396313899,40.9264811784,25006.08,611,3.12761047463,1910.97,13,16.2170212766,15.7889412943,13.6692962357,274.792087912
3719,MARSHALLTOWN,50158,Marshall,3780,0.333804782584,155.895248619,56434.08,362,12.729281768,4608.0,12,16.037320442,13.5780347277,52.0627624309,620.154725275
3721,DECORAH,52101,Winneshiek,7110,0.333846806108,148.41064194,104035.86,701,11.347360913,7954.5,12,15.3767332382,14.1166897629,49.5402282454,1143.25120879
3722,SIOUX CITY,51106,Woodbury,5508,0.333773567308,162.90700565,86503.62,531,11.3615819209,6033.0,12,16.7990960452,15.6779625146,54.3929943503,950.589230769
3723,ONAWA,51040,Monona,5737,0.33377852294,44.8669074334,63980.21,1426,3.23718793829,4616.23,13,14.5126928471,17.4193887486,14.972769986,703.079230769
3726,OTTUMWA,52501,Wapello,3534,0.333661205167,170.253123028,53970.24,317,12.0520504732,3820.5,12,16.2670031546,16.0628811777,56.8205678233,593.07956044
3728,COUNCIL BLUFFS,51503,Pottawattamie,7371,0.333479793356,95.0007076923,92625.69,975,5.91148717949,5763.7,13,17.1464205128,19.4956203714,31.6794769231,1017.86472527
3731,DAVENPORT,52807,Scott,7092,0.333963904708,139.47220339,98746.32,708,10.3368644068,7318.5,13,14.6864265537,14.2481752758,46.56,1085.1243956
3732,ELDRIDGE,52748,Scott,4883,0.33390149045,91.0717087846,75680.59,831,6.81618531889,5664.25,13,15.6457641396,15.7887725632,30.4040192539,831.654835165
3735,OSKALOOSA,52577,Buchanan,5176,0.334206915896,90.9596240602,60488.15,665,6.9905112782,4648.69,13,14.5140300752,16.8368967919,30.4072481203,664.704945055
3738,DUBUQUE,52001,Dubuque,4121,0.334124936675,71.948685567,27916.09,388,6.73842783505,2614.51,13,10.6553865979,14.4472307056,24.0640206186,306.77021978
3740,WATERLOO,50702,Black Hawk,3421,0.334012969235,125.717418605,54058.49,430,7.88041860465,3388.58,13,13.9085813953,15.5321699006,41.9629069767,594.049340659
3742,LEMARS,51031,Plymouth,2460,0.334040548563,157.904170213,37107.48,235,12.370212766,2907.0,12,16.1979574468,14.2243404255,52.7859574468,407.774505495
3744,DYERSVILLE,52040,Dubuque,3197,0.333813469875,99.9711607143,44787.08,448,8.16174107143,3656.46,13,14.5307366071,14.9982421875,33.3832589286,492.165714286
3749,STORM LAKE,50588,Buena Vista,2514,0.334122190679,169.2544,38082.24,225,13.8866666667,3124.5,12,16.7108,14.1181248677,56.5448,418.486153846
3756,MANNING,51455,Carroll,1619,0.333619362816,49.6971255061,24550.38,494,3.56615384615,1761.68,13,16.0951619433,16.5886009305,16.5844736842,269.784395604
3757,SIOUX CITY,51108,Woodbury,8940,0.333962437631,150.820422535,128499.0,852,11.426056338,9735.0,12,15.348415493,14.3484708249,50.3674647887,1412.07692308
3762,WINDSOR HEIGHTS,50322,Polk,5862,0.333501752368,91.841688172,85412.77,930,5.81455913978,5407.54,17,18.0052365591,22.3840528674,30.6279247312,938.601868132
3763,HAWARDEN,51023,Sioux,2360,0.334175421368,87.3238066465,28904.18,331,7.32250755287,2423.75,13,14.5906646526,13.8914573443,29.1706042296,317.628351648
3769,CEDAR FALLS,50613,Black Hawk,8196,0.333750126882,153.751967871,114852.72,747,12.6224899598,9429.0,13,15.0923159304,13.6479658316,51.3498795181,1262.1178022
3773,CEDAR RAPIDS,52401,Linn,36845,0.333498035399,266.99792623,651474.94,2440,14.6195983607,35671.82,26,20.961102459,24.0945321526,89.0310819672,7159.06527473
3774,DUBUQUE,52001,Dubuque,3744,0.333963966948,101.810926641,26369.03,259,11.3175675676,2931.25,11,9.22563706564,11.1469056812,34.0900772201,289.76956044
3776,DAVENPORT,52806,Scott,6534,0.334017150737,137.294977307,90751.98,661,10.7632375189,7114.5,12,14.7822087746,13.6458706145,45.8312859304,997.274505495
3778,DES MOINES,50310,Polk,3928,0.333497826159,66.528,37588.32,565,3.07872566372,1739.48,13,13.1529557522,25.0787125234,22.1847964602,413.058461538
3779,FORT DODGE,50501,Webster,1430,0.334080920163,121.342923077,15774.58,130,11.3465384615,1475.05,11,13.5709230769,13.9492271062,40.9632307692,173.347032967
3782,GUTTENBERG,52052,Clayton,2168,0.334397123604,84.4425958702,28626.04,339,6.92920353982,2349.0,13,13.6374041298,13.7465683382,28.2310029499,314.571868132
3783,POCAHONTAS,50574,Pocahontas,3615,0.333776435204,87.4318115942,48262.36,552,7.90498188406,4363.55,13,14.3294384058,15.9502184696,29.5449275362,530.355604396
3784,INDEPENDENCE,50644,Buchanan,3759,0.334013471603,108.887734375,55750.52,512,7.3525,3764.48,13,15.8100976563,18.4667934485,36.3670507813,612.643076923
3785,DES MOINES,50315,Polk,3323,0.33398318699,49.9250959488,23414.87,469,3.5233901919,1652.47,13,13.5942857143,20.654062328,16.6708315565,257.306263736
3789,OSKALOOSA,52577,Mahaska,2304,0.334027528991,147.756623377,34131.78,231,11.1948051948,2586.0,12,15.2274025974,14.0507689136,49.3548051948,375.074505495
3790,MT PLEASANT,52641,Henry,4032,0.333817872071,166.382790698,57235.68,344,13.3081395349,4578.0,12,15.4329360465,14.0012403101,55.6111046512,628.963516484
3803,STRAWBERRY POINT,52076,Clayton,845,0.334270685337,105.21537037,11363.26,108,8.625,931.5,12,15.1149074074,14.5172266314,35.1531481481,124.870989011
3805,DAVENPORT,52084,Scott,9400,0.333737510057,112.718903319,78114.2,693,5.31207792208,3681.27,12,13.8765512266,25.7818906414,37.5972294372,858.397802198
3806,WEST DES MOINES,50266,Polk,3733,0.333492918226,184.688371429,64640.93,350,9.75985714286,3415.95,10,18.0416857143,20.2695714286,61.5853428571,710.33989011
3808,LA PORTE CITY,50651,Black Hawk,2130,0.334074858325,56.6622526316,26914.57,475,4.40195789474,2090.93,13,14.4900631579,17.0408072814,18.9613052632,295.764505495
3811,KEOKUK,52632,Lee,3524,0.333718568938,141.53977591,50529.7,357,11.1512605042,3981.0,13,15.1328571429,13.8826837402,47.223977591,555.271428571
3813,MOUNT AYR,50854,Ringgold,1440,0.334401543409,80.860617284,19649.13,243,7.0524691358,1713.75,13,13.6328806584,13.0178522438,27.0108641975,215.924505495
3814,WEST DES MOINES,50266,Dallas,18294,0.333565809775,2361.52111675,465219.66,197,125.83248731,24789.0,11,27.233248731,26.6669760696,788.303147208,5112.30395604
3816,RED OAK,51566,Montgomery,3137,0.334171519581,64.3381734317,34871.29,542,5.01250922509,2716.78,13,15.8099446494,17.9266462166,21.4846494465,383.200989011
3818,KNOXVILLE,50138,Marion,4237,0.333807079022,31.4868294461,43199.93,1372,2.23516763848,3066.65,13,13.2637609329,17.0580059691,10.5054008746,474.724505495
3819,DECORAH,52101,Winneshiek,5271,0.333894585861,96.6297820163,70926.26,734,7.80934604905,5732.06,13,16.0442370572,18.6971863668,32.3905858311,779.409450549
3822,SWISHER,52338,Johnson,502,0.333498326316,39.0469266055,8512.23,218,2.32275229358,506.36,11,18.8461926606,20.7783592582,13.0200917431,93.540989011
3825,DES MOINES,50316,Polk,7376,0.333709849727,112.301731207,49300.46,439,6.39248291572,2806.3,10,10.9604783599,20.4935343669,37.4665148064,541.763296703
3829,MOUNT VERNON,52314,Linn,2959,0.333803304734,65.345940246,37181.84,569,5.18602811951,2950.85,13,13.3805799649,15.8895878316,21.8163093146,408.591648352
3830,CRESTON,50801,Union,3990,0.333971047546,152.356082474,59114.16,388,12.2512886598,4753.5,12,16.1644587629,13.934862543,50.8869587629,649.606153846
3831,MADRID,50156,Boone,1566,0.333898051674,58.0221153846,18102.9,312,4.77762820513,1490.62,12,13.6891025641,15.9027235958,19.3782692308,198.932967033
3833,ATLANTIC,50022,Cass,3360,0.333924178168,163.830754717,52098.18,318,12.2830188679,3906.0,12,16.7406289308,15.1195926924,54.7298113208,572.507472527
3838,BETTENDORF,52722,Iowa,6710,0.333760857836,175.147939609,98608.29,563,11.231616341,6323.4,13,15.3705861456,15.410558234,58.4269804618,1083.60758242
3841,DUBUQUE,52001,Dubuque,1649,0.33447947173,33.3664010283,12979.53,389,3.13272493573,1218.63,13,10.7163239075,15.0227509326,11.1629305913,142.632197802
3842,BANCROFT,50517,Kossuth,4620,0.334096145765,117.466677966,69305.34,590,8.17796610169,4825.0,13,16.2295932203,17.2897833461,39.2153728814,761.597142857
3849,DYERSVILLE,52040,Dubuque,1368,0.334046560518,86.7079912664,19856.13,229,6.0472489083,1384.82,13,14.4462882096,17.8777520767,28.9739737991,218.199230769
3853,DAVENPORT,52804,Scott,3691,0.333658166644,117.793979058,22498.65,191,7.21230366492,1377.55,9,11.4804188482,20.4808718786,39.2962303665,247.237912088
3855,STORM LAKE,50588,Buena Vista,998,0.333878829489,44.0413636364,10658.01,242,3.21198347107,777.3,10,14.0327272727,18.8648803767,14.7975206612,117.120989011
3857,WAUKON,52172,Allamakee,5283,0.333815282918,86.6071728972,74135.74,856,6.82413551402,5841.46,13,15.6869275701,15.4770377199,28.999661215,814.678461538
3858,DAVENPORT,52806,Scott,5627,0.333887683773,73.4656828194,50030.13,681,5.50917767988,3751.75,13,13.2421585903,18.1400570258,24.5163582966,549.781648352
3859,INDEPENDENCE,50644,Buchanan,2940,0.333914927805,174.978139535,45144.36,258,13.1744186047,3399.0,12,16.418255814,14.7029383536,58.4551162791,496.091868132
3868,MARION,52302,Linn,9150,0.333976807993,154.936634383,127977.66,826,12.4485472155,10282.5,13,15.119842615,13.7867029863,51.7547941889,1406.34791209
3869,CORALVILLE,52241,Johnson,5970,0.333732602319,56.5937660167,101585.81,1795,2.42441225627,4351.82,13,18.9451810585,25.4972910181,18.8855153203,1116.32758242
3870,ALTOONA,50009,Polk,862,0.333618665575,180.782298851,15728.06,87,9.21379310345,801.6,4,18.8805747126,20.6622564313,60.2933333333,172.835824176
3871,WEST DES MOINES,50266,Polk,1268,0.333563072794,173.00984375,22145.26,128,9.3609375,1198.2,13,18.67265625,19.097844122,57.69828125,243.354505495
3872,DUBUQUE,52003,Dubuque,774,0.333877000887,164.953076923,12866.34,78,9.44230769231,736.5,6,17.1774358974,18.3047619048,55.0415384615,141.388351648
3873,CORALVILLE,52241,Johnson,1680,0.33354627313,171.836809816,28009.4,163,9.36257668712,1526.1,13,18.1520858896,19.1248006135,57.3056441718,307.795604396
3876,MANSON,50563,Calhoun,2399,0.334259351421,124.849132231,30213.49,242,9.36516528926,2266.37,9,12.5760330579,13.3627715466,41.6721487603,332.016373626
3877,DES MOINES,50322,Polk,1634,0.333529294772,165.248352941,28092.22,170,9.42176470588,1601.7,12,18.2264705882,18.6103935574,55.1067058824,308.705714286
3879,SIOUX CITY,51106,Woodbury,1368,0.333666062915,170.653006993,24403.38,143,9.39020979021,1342.8,8,19.1357342657,18.847521645,56.9215384615,268.169010989
3881,MARSHALLTOWN,50158,Marshall,6928,0.333672269255,188.478491172,117422.1,623,10.0403049759,6255.11,15,20.671187801,21.1515795106,62.863964687,1290.35274725
3882,DAVENPORT,52802,Scott,2268,0.333585817365,73.331954023,12759.76,174,6.23896551724,1085.58,6,9.16293103448,16.9124054029,24.4634482759,140.217142857
3886,ANAMOSA,52205,Jones,6018,0.334235094636,207.854711538,86467.56,416,16.8425480769,7006.5,13,15.9222355769,14.6739674908,69.5903365385,950.192967033
3888,GRINNELL,50112,Poweshiek,2958,0.333870565976,176.085826772,44725.8,254,13.4114173228,3406.5,13,16.2285826772,15.6860217473,58.8838582677,491.492307692
3889,WAVERLY,50677,Bremer,3348,0.334232754698,190.775019455,49029.18,257,16.4007782101,4215.0,12,15.9565758755,14.5869483046,63.7603891051,538.782197802
3890,CEDAR RAPIDS,52405,Linn,6441,0.333598043868,45.0506629834,40770.85,905,3.01377900552,2727.47,13,10.6543756906,20.5094603537,15.0268287293,448.031318681
3896,IOWA CITY,52240,Johnson,7064,0.333566347374,90.9156603774,43366.77,477,5.13155136268,2447.75,10,9.46236897275,21.6343915955,30.3249685535,476.557912088
3899,WEST DES MOINES,50266,Polk,6648,0.334110911024,156.431341463,102618.96,656,10.9390243902,7176.0,13,16.262820122,15.364411295,52.2394207317,1127.68087912
3901,FORT DODGE,50501,Webster,1303,0.333699668346,188.433170732,23177.28,123,10.856097561,1335.3,5,20.2106504065,19.0548644986,62.8512195122,254.695384615
3907,MUSCATINE,52761,Muscatine,2291,0.333616936922,30.5648788927,17666.5,578,2.23470588235,1291.66,13,10.5483564014,19.6825217051,10.195916955,194.137362637
3909,MELCHER-DALLAS,50163,Marion,1994,0.333594122811,99.4308058608,27144.61,273,6.76750915751,1847.53,13,15.2508424908,18.0096439334,33.1631135531,298.292417582
3910,RIVERSIDE,52327,Washington,1590,0.333428996296,201.256097561,33006.0,164,9.75914634146,1600.5,12,21.5275609756,22.4817508711,67.1012195122,362.703296703
3912,CEDAR RAPIDS,52405,Linn,3617,0.333526639417,35.7217963225,25255.31,707,2.45166902405,1733.33,13,10.4655304102,20.938808891,11.9155586987,277.530879121
3916,OTTUMWA,52501,Wapello,4151,0.333955003609,35.396402439,23220.04,656,2.70777439024,1776.3,13,8.44992378049,18.7593860836,11.8134146341,255.165274725
3917,DAVENPORT,52804,Scott,6792,0.333743211033,68.4105849582,49118.8,718,4.71611420613,3386.17,13,10.946908078,20.2493926896,22.8227437326,539.767032967
